Datetime,Open,High,Low,Close,Volume
2022-08-03 14:15:00+05:30,1425.949951171875,1435.75,1423.4000244140625,1435.6500244140625,877160
2022-08-03 15:15:00+05:30,1435.699951171875,1435.699951171875,1432.6500244140625,1433.1500244140625,264808
2022-08-04 09:15:00+05:30,1439.949951171875,1446.5999755859375,1435.199951171875,1441.1500244140625,0
2022-08-04 10:15:00+05:30,1441.300048828125,1441.449951171875,1433.5999755859375,1433.949951171875,500727
2022-08-04 11:15:00+05:30,1433.949951171875,1435.0999755859375,1413.5,1426.75,1258276
2022-08-04 12:15:00+05:30,1427.0,1430.0,1422.0,1426.5,586706
2022-08-04 13:15:00+05:30,1426.5,1429.25,1422.0,1424.5,722818
2022-08-04 14:15:00+05:30,1424.9000244140625,1435.0,1423.800048828125,1431.0999755859375,1223761
2022-08-04 15:15:00+05:30,1431.449951171875,1432.0999755859375,1427.199951171875,1428.0999755859375,361517
2022-08-05 09:15:00+05:30,1428.25,1436.699951171875,1422.699951171875,1432.550048828125,0
2022-08-05 10:15:00+05:30,1432.800048828125,1434.300048828125,1427.5,1433.050048828125,572747
2022-08-05 11:15:00+05:30,1433.0,1433.4000244140625,1428.5,1430.5999755859375,378493
2022-08-05 12:15:00+05:30,1430.5,1431.0,1422.0,1426.300048828125,551569
2022-08-05 13:15:00+05:30,1426.300048828125,1429.5,1423.199951171875,1423.199951171875,503335
2022-08-05 14:15:00+05:30,1423.1500244140625,1428.050048828125,1421.949951171875,1426.9000244140625,725986
2022-08-05 15:15:00+05:30,1426.9000244140625,1428.0999755859375,1424.4000244140625,1426.050048828125,384863
2022-08-08 09:15:00+05:30,1429.0,1449.199951171875,1427.0999755859375,1447.300048828125,0
2022-08-08 10:15:00+05:30,1447.0,1460.0,1447.0,1456.0,1930444
2022-08-08 11:15:00+05:30,1456.0,1458.5,1453.25,1458.4000244140625,615990
2022-08-08 12:15:00+05:30,1458.4000244140625,1462.300048828125,1456.0999755859375,1461.0,916531
2022-08-08 13:15:00+05:30,1461.0,1463.6500244140625,1458.4000244140625,1461.5999755859375,856157
2022-08-08 14:15:00+05:30,1461.5999755859375,1464.4000244140625,1459.0,1461.5,1252391
2022-08-08 15:15:00+05:30,1461.199951171875,1462.550048828125,1460.199951171875,1462.050048828125,574807
2022-08-10 09:15:00+05:30,1460.5999755859375,1464.699951171875,1449.4000244140625,1464.1500244140625,0
2022-08-10 10:15:00+05:30,1464.6500244140625,1471.5,1464.25,1468.0,1458909
2022-08-10 11:15:00+05:30,1467.050048828125,1469.0,1463.3499755859375,1468.5,1251449
2022-08-10 12:15:00+05:30,1468.5999755859375,1470.0,1466.699951171875,1467.3499755859375,799165
2022-08-10 13:15:00+05:30,1467.25,1469.800048828125,1463.050048828125,1469.4000244140625,997503
2022-08-10 14:15:00+05:30,1469.4000244140625,1471.0,1465.1500244140625,1465.5999755859375,1546362
2022-08-10 15:15:00+05:30,1465.5,1466.6500244140625,1464.199951171875,1465.0,350063
2022-08-11 09:15:00+05:30,1485.8499755859375,1487.0,1474.550048828125,1479.25,0
2022-08-11 10:15:00+05:30,1479.300048828125,1481.6500244140625,1478.5999755859375,1480.050048828125,1206179
2022-08-11 11:15:00+05:30,1480.0999755859375,1484.0,1478.800048828125,1482.9000244140625,959610
2022-08-11 12:15:00+05:30,1482.949951171875,1491.0,1482.050048828125,1490.699951171875,1432740
2022-08-11 13:15:00+05:30,1490.5999755859375,1490.9000244140625,1484.550048828125,1488.0,1105643
2022-08-11 14:15:00+05:30,1488.050048828125,1490.0,1483.6500244140625,1484.550048828125,1438199
2022-08-11 15:15:00+05:30,1484.449951171875,1485.699951171875,1479.5999755859375,1485.699951171875,479029
2022-08-12 09:15:00+05:30,1484.050048828125,1487.0,1476.050048828125,1481.550048828125,0
2022-08-12 10:15:00+05:30,1481.699951171875,1484.0,1478.4000244140625,1482.4000244140625,406670
2022-08-12 11:15:00+05:30,1482.050048828125,1487.1500244140625,1481.300048828125,1486.550048828125,795247
2022-08-12 12:15:00+05:30,1486.75,1488.9000244140625,1484.949951171875,1486.1500244140625,434124
2022-08-12 13:15:00+05:30,1486.1500244140625,1487.5,1485.0,1486.449951171875,423472
2022-08-12 14:15:00+05:30,1486.3499755859375,1486.5999755859375,1479.3499755859375,1485.199951171875,1060318
2022-08-12 15:15:00+05:30,1485.3499755859375,1486.800048828125,1482.0999755859375,1485.1500244140625,470630
2022-08-16 09:15:00+05:30,1493.0,1506.0,1488.4000244140625,1503.25,0
2022-08-16 10:15:00+05:30,1503.5,1508.5,1502.5999755859375,1507.550048828125,657025
2022-08-16 11:15:00+05:30,1507.6500244140625,1507.8499755859375,1501.050048828125,1503.800048828125,641301
2022-08-16 12:15:00+05:30,1503.550048828125,1506.199951171875,1499.0,1499.550048828125,643131
2022-08-16 13:15:00+05:30,1499.550048828125,1502.0,1498.199951171875,1500.1500244140625,785268
2022-08-16 14:15:00+05:30,1500.6500244140625,1502.949951171875,1498.5999755859375,1502.5,1017158
2022-08-16 15:15:00+05:30,1502.5,1504.5,1501.75,1502.1500244140625,408590
2022-08-17 09:15:00+05:30,1498.3499755859375,1504.3499755859375,1486.0,1504.1500244140625,0
2022-08-17 10:15:00+05:30,1504.1500244140625,1505.949951171875,1502.1500244140625,1504.8499755859375,648090
2022-08-17 11:15:00+05:30,1504.75,1504.9000244140625,1498.5999755859375,1501.4000244140625,665721
2022-08-17 12:15:00+05:30,1501.4000244140625,1503.9000244140625,1501.0,1502.3499755859375,1004448
2022-08-17 13:15:00+05:30,1502.5,1505.9000244140625,1502.0,1505.300048828125,780355
2022-08-17 14:15:00+05:30,1505.300048828125,1512.75,1504.449951171875,1509.699951171875,1398012
2022-08-17 15:15:00+05:30,1509.550048828125,1510.6500244140625,1505.0999755859375,1507.75,400214
2022-08-18 09:15:00+05:30,1501.0999755859375,1510.0,1500.0,1507.0999755859375,1048263
2022-08-18 10:15:00+05:30,1507.0999755859375,1509.0,1503.050048828125,1504.5999755859375,328744
2022-08-18 11:15:00+05:30,1504.3499755859375,1506.5,1501.550048828125,1506.5,633872
2022-08-18 12:15:00+05:30,1506.5,1510.0,1505.199951171875,1507.949951171875,552540
2022-08-18 13:15:00+05:30,1507.949951171875,1511.0,1505.300048828125,1510.9000244140625,538774
2022-08-18 14:15:00+05:30,1510.9000244140625,1513.3499755859375,1510.0,1511.0,824169
2022-08-18 15:15:00+05:30,1511.0,1513.800048828125,1510.199951171875,1511.699951171875,243071
2022-08-19 09:15:00+05:30,1511.0,1511.9000244140625,1504.25,1507.5999755859375,0
2022-08-19 10:15:00+05:30,1507.550048828125,1507.800048828125,1493.5999755859375,1495.5999755859375,587149
2022-08-19 11:15:00+05:30,1495.6500244140625,1499.199951171875,1494.0,1496.5999755859375,649446
2022-08-19 12:15:00+05:30,1496.5999755859375,1500.0,1490.0,1498.75,642290
2022-08-19 13:15:00+05:30,1498.75,1500.9000244140625,1490.4000244140625,1495.449951171875,569304
2022-08-19 14:15:00+05:30,1495.699951171875,1497.949951171875,1490.199951171875,1493.449951171875,538832
2022-08-19 15:15:00+05:30,1493.449951171875,1496.0,1491.1500244140625,1493.050048828125,0
2022-08-22 09:15:00+05:30,1484.75,1487.8499755859375,1470.5,1471.800048828125,0
2022-08-22 10:15:00+05:30,1471.75,1474.5,1468.4000244140625,1469.75,551246
2022-08-22 11:15:00+05:30,1469.800048828125,1476.050048828125,1468.550048828125,1475.0,491743
2022-08-22 12:15:00+05:30,1474.9000244140625,1478.800048828125,1474.6500244140625,1476.199951171875,447292
2022-08-22 13:15:00+05:30,1476.25,1478.1500244140625,1472.6500244140625,1477.550048828125,490747
2022-08-22 14:15:00+05:30,1477.5,1480.0,1469.4000244140625,1471.5,763715
2022-08-22 15:15:00+05:30,1471.75,1472.699951171875,1467.699951171875,1468.699951171875,472837
2022-08-23 09:15:00+05:30,1456.300048828125,1475.6500244140625,1456.300048828125,1467.0,0
2022-08-23 10:15:00+05:30,1466.800048828125,1469.0999755859375,1452.5,1454.300048828125,1305721
2022-08-23 11:15:00+05:30,1454.300048828125,1461.199951171875,1453.050048828125,1455.199951171875,1334292
2022-08-23 12:15:00+05:30,1455.1500244140625,1462.8499755859375,1450.4000244140625,1459.199951171875,970655
2022-08-23 13:15:00+05:30,1459.9000244140625,1465.75,1457.3499755859375,1465.0,578040
2022-08-23 14:15:00+05:30,1465.0,1468.8499755859375,1458.6500244140625,1463.3499755859375,582184
2022-08-23 15:15:00+05:30,1463.3499755859375,1472.3499755859375,1462.5999755859375,1471.5,342100
2022-08-24 09:15:00+05:30,1461.9000244140625,1469.25,1459.199951171875,1463.5999755859375,1195987
2022-08-24 10:15:00+05:30,1463.5999755859375,1468.300048828125,1463.0,1467.550048828125,1984043
2022-08-24 11:15:00+05:30,1467.550048828125,1473.0999755859375,1466.050048828125,1469.9000244140625,729859
2022-08-24 12:15:00+05:30,1469.9000244140625,1472.0,1465.5999755859375,1467.449951171875,343737
2022-08-24 13:15:00+05:30,1467.449951171875,1472.0,1465.0,1467.0,937974
2022-08-24 14:15:00+05:30,1467.25,1474.800048828125,1465.5,1474.550048828125,1146104
2022-08-24 15:15:00+05:30,1474.800048828125,1475.5,1472.3499755859375,1475.0,389673
2022-08-25 09:15:00+05:30,1479.0,1482.550048828125,1476.0,1478.199951171875,0
2022-08-25 10:15:00+05:30,1478.0999755859375,1483.949951171875,1474.6500244140625,1483.0,756876
2022-08-25 11:15:00+05:30,1483.199951171875,1486.199951171875,1476.8499755859375,1485.199951171875,603243
2022-08-25 12:15:00+05:30,1485.050048828125,1486.550048828125,1481.1500244140625,1483.75,738198
2022-08-25 13:15:00+05:30,1483.75,1485.0,1481.9000244140625,1483.550048828125,503232
2022-08-25 14:15:00+05:30,1484.0,1484.0,1462.199951171875,1465.0,1124434
2022-08-25 15:15:00+05:30,1465.0,1465.050048828125,1459.1500244140625,1462.949951171875,450387
2022-08-26 09:15:00+05:30,1471.6500244140625,1481.699951171875,1471.1500244140625,1477.25,0
2022-08-26 10:15:00+05:30,1477.25,1478.0,1469.550048828125,1469.550048828125,339233
2022-08-26 11:15:00+05:30,1470.0,1476.0999755859375,1468.75,1475.4000244140625,489731
2022-08-26 12:15:00+05:30,1475.4000244140625,1478.550048828125,1470.3499755859375,1472.0999755859375,422652
2022-08-26 13:15:00+05:30,1472.0999755859375,1473.9000244140625,1467.0999755859375,1467.5999755859375,645620
2022-08-26 14:15:00+05:30,1467.5999755859375,1470.800048828125,1461.3499755859375,1464.449951171875,851195
2022-08-26 15:15:00+05:30,1464.8499755859375,1471.550048828125,1464.300048828125,1466.0,358545
2022-08-29 09:15:00+05:30,1439.949951171875,1443.699951171875,1428.5999755859375,1441.949951171875,0
2022-08-29 10:15:00+05:30,1441.9000244140625,1442.699951171875,1435.0,1436.800048828125,581527
2022-08-29 11:15:00+05:30,1436.199951171875,1442.800048828125,1435.0999755859375,1441.949951171875,527671
2022-08-29 12:15:00+05:30,1441.949951171875,1445.75,1439.199951171875,1441.1500244140625,485658
2022-08-29 13:15:00+05:30,1441.25,1445.1500244140625,1440.6500244140625,1442.699951171875,375588
2022-08-29 14:15:00+05:30,1442.550048828125,1443.800048828125,1436.300048828125,1439.1500244140625,558525
2022-08-29 15:15:00+05:30,1439.1500244140625,1443.75,1439.0,1443.75,332343
2022-08-30 09:15:00+05:30,1446.449951171875,1451.6500244140625,1443.25,1450.699951171875,755516
2022-08-30 10:15:00+05:30,1450.1500244140625,1459.0,1448.0,1459.0,576861
2022-08-30 11:15:00+05:30,1459.0,1462.5,1454.6500244140625,1462.0,438873
2022-08-30 12:15:00+05:30,1462.0,1470.699951171875,1461.4000244140625,1470.449951171875,678720
2022-08-30 13:15:00+05:30,1470.5,1479.449951171875,1470.0,1475.6500244140625,902783
2022-08-30 14:15:00+05:30,1475.5999755859375,1489.949951171875,1475.5,1487.449951171875,1176338
2022-08-30 15:15:00+05:30,1487.25,1488.0,1482.800048828125,1483.5999755859375,529238
2022-09-01 09:15:00+05:30,1464.75,1482.0,1459.1500244140625,1480.199951171875,5777014
2022-09-01 10:15:00+05:30,1480.25,1489.0,1473.75,1477.949951171875,1161327
2022-09-01 11:15:00+05:30,1477.9000244140625,1481.5,1470.800048828125,1475.800048828125,852428
2022-09-01 12:15:00+05:30,1476.0,1476.0,1467.0,1468.199951171875,737077
2022-09-01 13:15:00+05:30,1468.199951171875,1472.6500244140625,1460.0999755859375,1466.949951171875,1001453
2022-09-01 14:15:00+05:30,1467.0,1475.0,1464.0,1472.75,1390422
2022-09-01 15:15:00+05:30,1472.9000244140625,1474.0,1470.1500244140625,1472.0,280577
2022-09-02 09:15:00+05:30,1472.75,1480.9000244140625,1465.5999755859375,1467.6500244140625,0
2022-09-02 10:15:00+05:30,1467.699951171875,1473.5,1465.300048828125,1472.3499755859375,1015037
2022-09-02 11:15:00+05:30,1472.0999755859375,1476.1500244140625,1469.5,1475.5,676225
2022-09-02 12:15:00+05:30,1475.1500244140625,1482.3499755859375,1475.1500244140625,1482.3499755859375,698077
2022-09-02 13:15:00+05:30,1482.5,1489.5,1481.0,1489.5,842815
2022-09-02 14:15:00+05:30,1489.4000244140625,1490.1500244140625,1481.199951171875,1487.699951171875,771155
2022-09-02 15:15:00+05:30,1488.0,1489.949951171875,1481.6500244140625,1485.5,456165
2022-09-05 09:15:00+05:30,1486.9000244140625,1496.050048828125,1484.1500244140625,1492.0,0
2022-09-05 10:15:00+05:30,1491.75,1495.699951171875,1490.0,1492.699951171875,825600
2022-09-05 11:15:00+05:30,1492.5,1494.949951171875,1489.449951171875,1494.949951171875,354167
2022-09-05 12:15:00+05:30,1494.949951171875,1495.949951171875,1490.550048828125,1492.0,1074737
2022-09-05 13:15:00+05:30,1492.0,1495.800048828125,1491.1500244140625,1495.699951171875,1150541
2022-09-05 14:15:00+05:30,1495.699951171875,1499.0,1493.699951171875,1495.0999755859375,1032669
2022-09-05 15:15:00+05:30,1495.199951171875,1496.0,1493.0,1495.050048828125,0
2022-09-06 09:15:00+05:30,1498.0,1506.550048828125,1495.800048828125,1496.949951171875,2047293
2022-09-06 10:15:00+05:30,1496.949951171875,1497.75,1487.5,1496.0999755859375,684117
2022-09-06 11:15:00+05:30,1496.0,1500.0,1492.300048828125,1499.5,657791
2022-09-06 12:15:00+05:30,1499.5,1502.550048828125,1498.800048828125,1501.949951171875,909431
2022-09-06 13:15:00+05:30,1502.0,1504.0,1495.25,1498.0,907143
2022-09-06 14:15:00+05:30,1498.0,1498.949951171875,1489.0,1489.8499755859375,663804
2022-09-06 15:15:00+05:30,1489.8499755859375,1490.0,1486.5,1488.949951171875,248327
2022-09-07 09:15:00+05:30,1474.050048828125,1485.300048828125,1472.6500244140625,1482.1500244140625,1254048
2022-09-07 10:15:00+05:30,1482.1500244140625,1483.300048828125,1479.0,1480.4000244140625,398700
2022-09-07 11:15:00+05:30,1480.5,1488.8499755859375,1480.4000244140625,1487.0,1211761
2022-09-07 12:15:00+05:30,1487.0,1490.0,1485.5,1486.8499755859375,433080
2022-09-07 13:15:00+05:30,1486.8499755859375,1489.0,1484.25,1485.4000244140625,608763
2022-09-07 14:15:00+05:30,1485.0,1487.699951171875,1480.0,1480.5,699066
2022-09-07 15:15:00+05:30,1480.5,1485.199951171875,1480.0999755859375,1482.300048828125,281652
2022-09-08 09:15:00+05:30,1490.75,1494.300048828125,1486.300048828125,1487.8499755859375,0
2022-09-08 10:15:00+05:30,1487.800048828125,1490.3499755859375,1484.449951171875,1485.949951171875,467167
2022-09-08 11:15:00+05:30,1486.0,1488.5999755859375,1482.25,1488.1500244140625,533143
2022-09-08 12:15:00+05:30,1488.199951171875,1491.5999755859375,1486.4000244140625,1489.199951171875,805320
2022-09-08 13:15:00+05:30,1489.199951171875,1496.0,1489.050048828125,1495.0,1042314
2022-09-08 14:15:00+05:30,1494.9000244140625,1500.0,1493.6500244140625,1497.9000244140625,891775
2022-09-08 15:15:00+05:30,1498.050048828125,1499.0,1495.9000244140625,1497.5999755859375,451803
2022-09-09 09:15:00+05:30,1498.0999755859375,1504.9000244140625,1497.4000244140625,1503.699951171875,0
2022-09-09 10:15:00+05:30,1503.6500244140625,1507.949951171875,1502.199951171875,1504.800048828125,1037658
2022-09-09 11:15:00+05:30,1504.800048828125,1509.0,1502.199951171875,1505.9000244140625,902612
2022-09-09 12:15:00+05:30,1505.9000244140625,1508.9000244140625,1500.0,1500.5999755859375,1052268
2022-09-09 13:15:00+05:30,1500.699951171875,1502.0,1496.199951171875,1498.0,939252
2022-09-09 14:15:00+05:30,1498.0,1500.0,1494.3499755859375,1499.3499755859375,1329690
2022-09-09 15:15:00+05:30,1499.0999755859375,1500.699951171875,1496.0,1500.050048828125,551959
2022-09-12 09:15:00+05:30,1500.75,1504.0,1492.75,1502.0999755859375,0
2022-09-12 10:15:00+05:30,1502.0999755859375,1502.5999755859375,1497.0,1497.5999755859375,734111
2022-09-12 11:15:00+05:30,1497.5999755859375,1501.0,1497.5999755859375,1499.0999755859375,949391
2022-09-12 12:15:00+05:30,1499.0999755859375,1499.800048828125,1497.0,1497.800048828125,430015
2022-09-12 13:15:00+05:30,1497.8499755859375,1499.5,1494.550048828125,1499.4000244140625,803157
2022-09-12 14:15:00+05:30,1499.449951171875,1499.550048828125,1494.0,1494.1500244140625,841955
2022-09-12 15:15:00+05:30,1494.199951171875,1494.300048828125,1490.0,1491.5999755859375,335289
2022-09-13 09:15:00+05:30,1498.550048828125,1509.5999755859375,1498.550048828125,1508.0,1442970
2022-09-13 10:15:00+05:30,1507.949951171875,1509.8499755859375,1505.449951171875,1507.9000244140625,1014075
2022-09-13 11:15:00+05:30,1507.9000244140625,1509.0,1505.550048828125,1508.550048828125,704182
2022-09-13 12:15:00+05:30,1508.6500244140625,1512.0,1507.6500244140625,1511.4000244140625,773489
2022-09-13 13:15:00+05:30,1509.949951171875,1513.0,1508.449951171875,1511.6500244140625,697852
2022-09-13 14:15:00+05:30,1511.800048828125,1515.9000244140625,1509.0,1511.449951171875,1425234
2022-09-13 15:15:00+05:30,1511.050048828125,1514.800048828125,1510.5,1514.3499755859375,441770
2022-09-14 09:15:00+05:30,1494.449951171875,1507.0,1493.949951171875,1504.3499755859375,2118312
2022-09-14 10:15:00+05:30,1504.050048828125,1513.0,1503.800048828125,1511.75,905652
2022-09-14 11:15:00+05:30,1512.25,1519.0,1511.75,1517.050048828125,1201213
2022-09-14 12:15:00+05:30,1517.050048828125,1524.800048828125,1516.1500244140625,1524.800048828125,1173816
2022-09-14 13:15:00+05:30,1524.9000244140625,1530.0,1519.0999755859375,1530.0,1632788
2022-09-14 14:15:00+05:30,1530.0,1538.9000244140625,1524.699951171875,1525.0,2584800
2022-09-14 15:15:00+05:30,1525.0,1528.6500244140625,1522.8499755859375,1528.6500244140625,490423
2022-09-15 09:15:00+05:30,1530.0,1540.9000244140625,1522.3499755859375,1527.199951171875,0
2022-09-15 10:15:00+05:30,1527.1500244140625,1531.300048828125,1513.4000244140625,1514.699951171875,746096
2022-09-15 11:15:00+05:30,1514.800048828125,1523.0,1512.0,1520.5,942733
2022-09-15 12:15:00+05:30,1520.550048828125,1527.5999755859375,1518.4000244140625,1524.699951171875,550744
2022-09-15 13:15:00+05:30,1524.699951171875,1528.0999755859375,1519.050048828125,1526.300048828125,803221
2022-09-15 14:15:00+05:30,1526.25,1533.449951171875,1519.25,1521.4000244140625,1495637
2022-09-15 15:15:00+05:30,1521.3499755859375,1522.4000244140625,1519.0,1521.0,667067
2022-09-16 09:15:00+05:30,1513.6500244140625,1514.449951171875,1501.4000244140625,1504.75,0
2022-09-16 10:15:00+05:30,1504.6500244140625,1510.6500244140625,1502.1500244140625,1509.1500244140625,843411
2022-09-16 11:15:00+05:30,1508.699951171875,1512.0999755859375,1506.6500244140625,1508.3499755859375,937268
2022-09-16 12:15:00+05:30,1508.3499755859375,1510.949951171875,1500.300048828125,1501.0999755859375,797496
2022-09-16 13:15:00+05:30,1501.0999755859375,1501.9000244140625,1488.4000244140625,1488.75,985326
2022-09-16 14:15:00+05:30,1488.75,1497.0999755859375,1483.0,1496.949951171875,3050320
2022-09-16 15:15:00+05:30,1496.9000244140625,1499.0,1491.300048828125,1499.0,1701850
2022-09-19 09:15:00+05:30,1487.949951171875,1508.0,1480.25,1506.6500244140625,0
2022-09-19 10:15:00+05:30,1506.5999755859375,1514.0,1506.050048828125,1511.5999755859375,503778
2022-09-19 11:15:00+05:30,1511.699951171875,1512.9000244140625,1505.5999755859375,1507.6500244140625,601618
2022-09-19 12:15:00+05:30,1507.800048828125,1509.5,1502.6500244140625,1503.6500244140625,657572
